text,labels
"An overall response (complete or partial response), as evaluated with Response Evaluation Criteria in Solid Tumors (RECIST), version 1.1, was observed in 43.8% of the patients in the pembrolizumab group and 33.1% in the chemotherapy group.",0
"A video shows that Italian people knelt to pray to God for help, and repented of their sin during the COVID-19 outbreak.",1
"If COVID-19 was a serious illness, it would have wiped out the homeless population in the U.S.",1
Since we started seeing post‐,0
Video links the Family Bonus Payment established by the Government of Bolivia due to the COVID-19 crisis and electoral campaign proposal of Juntos.,1
Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.,1
The UN is asking for help from Donald Trump for serious human rights violations in Italy during the management of the COVID-19 pandemic.,1
"If you have a runny nose or cough, you don’t have COVID-19.",1
Remdesivir is a medicine that can cure COVID-19.,1
To demonstrate the feasibility and advantages in applying the robotic system with additional ports to single-site laparoscopic resection of ureteral endometriosis.,0
"If You Get Sick With Coronavirus, Can Donald Trump Make You Stay Home?",1
Posting anything on coronavirus will be a punishable offense because the Disaster Management Act has been implemented.,1
Claim that supermarket workers are required to have a flu vaccination or face dismissal.,1
The risk of in-hospital death was significantly increased in patients with COVID-19 complicated by AKI.,0
Exposure of blood to ultraviolet light rids the body of coronavirus.,1
MA-a-functions affected the F-a-r shape and magnitude of estimated peak active triceps muscle-tendon unit force.,0
There is a “corralito” in Argentina and you won’t withdraw pesos or dollars from banks.,1
"Indonesia Only Prohibits Migrants from Iran, Italy, and South Korea and Allows the Entry of Chinese Citizens",1
Kaletra protocol for HIV (lopinavirus – ritonavir) is effective to treat COVID-19.,1
But little is done on validation of these models to fit adequately with multiple clinical data of an infectious disease.,0
A web‐based survey was distributed to centres within the European Reference Network on rare and complex epilepsies (ERN EpiCARE).,0
Was COVID-19 Found in Packages of Toilet Paper?,1
Coronavirus pandemic was planned at the Event 201.,1
"Different from adults, children can present distinct inflammatory responses, as has happened in new cases of Kawasaki-like syndrome associated with SARS-CoV-2 infection.",0
Indian Actor Kamal Hassan put under quarantine.,1
Bat market and bat meat being sold in Wuhan.,1
"Due to limited experimental feasibility and health risks in COVID-19, bioinformatic analyses combining with system biology were used as initial investigation of interaction between microRNA-146 and -155 and genes encoding SARS-CoV-2 entry factors.",0
"There was no significant difference in the body mass index, tobacco use, or education level between the patients who died and those who survived.",0
"Compared with the results using the standard PAGER database, PAGER-CoV allows for more sensitive matching of known immune-related gene signatures.",0
These differences appear to be more pronounced in elderly COVID-19 patients.,0
"‘Te weinig zorgpersoneel is code zwart’, is de kop van de gastblog van ic-verpleegkundige Arie Barendrecht op Nursing.nl.",0
Data collection and analysis: Desk review about scientific evidences and policies will be carried out to frame the problem.,0
Data showing that socialist countries handle coronavirus better.,1
"Herein, we provide a narrative review focused in selected emerging viral infectious diseases that have been reported from bats.",0
Instagram post shared with text claiming that the novel coronavirus originated in a laboratory.,1
"Indonesia has provided 1,000 free tickets for nationals to return home from abroad.",1
Kaplan-Meier and log-rank analysis of patients split into groups according to average RVLS above or below 20% revealed significantly increased 30-day mortality in patients with average RVLS under 20% (HR: 3.189; 95% CI: 1.297-12.91; P = .0195).,0
"Maracaibo in Venezuela is the safest city to avoid coronavirus because it’s too hot, said Unicef.",1
"A man claims his dog was vaccinated for coronavirus, thus the SARS-Cov-2 is not really a new virus.",1
ApoE genotyping is being performed as a correlative study.,0
Did Video Show Italian Army Trucks Transporting Coffins Amid COVID-19 Pandemic?,1
The results verified that COVID-19Net was notably more accurate than the other models.,0
Angiotensin-converting enzyme 2 disruption and thromboinflammatory microangiopathy emerge as distinctive features.,0
"Only half of articles described outcome measures (54%, n = 67); 82% (n = 55) reporting efficacy, 39% (n = 26) on usability, and 15% (n = 10) on efficiency.",0
Oklahoma police planning to set up roadblocks to enforce a mandatory COVID-19 vaccination law and slap micro-chipped bracelets on people.,1
This work presents a new methodology based on the enrichment analysis scores of co-expression networks fed into support vector machines (SVMs) and k-NN classifiers to predict the tissue-specific metabolic roles of receptors.,0
The text accuses the Government of leaving the citizens at the mercy and compassion during the coronavirus epidemic and that people are self-organizing to help with food and medicine.,1
"ANSO-DRR is an international, nonprofit and nongovernmental scientific alliance bringing together academies of science, research organizations and universities which share a strong interest in disaster risk reduction in the regions along the land-based and maritime routes of the Belt and Road Initiative.",0
A woman attempting to spread coronavirus in Delhi’s Super store.,1
This number was increased to 0.69 when the top most affected countries by COVID-19 were considered for the analysis.,0
An image shows a COVID-19 rail tanker.,1
All patients reached final outcome (discharge from the hospital or death).,0
To evaluate the immunological status of workers the CLIA or Elisa quantitative serological test should be preferred.,0
Video post claiming that COVID-19 infection can be identified by holding breath for 10 seconds.,1
"The emergence of a new coronavirus (CoV), severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), responsible for severe respiratory disease in humans termed coronavirus disease of 2019 (COVID-19), became a new global threat for health and the economy.",0
